question_id,end_date,pollster,sample_size,population,politician,favorable,unfavorable,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable,results
104424,2019-10-13,HarrisX,1000,rv,Andrew Yang,26.0,27.0,8.0,18.0,13.0,14.0,out
104427,2019-10-13,HarrisX,1000,rv,Amy Klobuchar,23.0,28.0,7.0,16.0,13.0,15.0,out
104430,2019-10-13,HarrisX,1000,rv,Tom Steyer,18.0,21.0,6.0,12.0,10.0,11.0,out
104433,2019-10-13,HarrisX,1000,rv,Julián Castro,24.0,29.0,6.0,18.0,11.0,18.0,out
104436,2019-10-13,HarrisX,1000,rv,Tulsi Gabbard,20.0,24.0,5.0,15.0,11.0,13.0,out
104403,2019-10-13,HarrisX,1000,rv,Joseph R. Biden Jr.,47.0,36.0,20.0,27.0,13.0,23.0,in
104359,2019-10-13,Quinnipiac University,1195,rv,Elizabeth Warren,36.0,39.0,,,,,out
104355,2019-10-13,Quinnipiac University,1195,rv,Joseph R. Biden Jr.,41.0,43.0,,,,,in
104357,2019-10-13,Quinnipiac University,1195,rv,Bernard Sanders,39.0,47.0,,,,,out
114682,2019-10-13,Morning Consult,1993,rv,Donald Trump,40.0,56.0,,,,,in
114735,2019-10-13,Quinnipiac University,1195,rv,Donald Trump,39.0,56.0,,,,,in
104238,2019-10-08,Fox News,1003,rv,Elizabeth Warren,46.0,39.0,23.0,23.0,11.0,28.0,out
104240,2019-10-08,Fox News,1003,rv,Bernard Sanders,51.0,43.0,20.0,31.0,15.0,28.0,out
103990,2019-10-08,YouGov,1234,rv,Michael F. Bennet,16.0,24.0,3.0,13.0,11.0,13.0,out
103998,2019-10-08,YouGov,1232,rv,Cory A. Booker,35.0,42.0,10.0,25.0,10.0,32.0,out
104002,2019-10-08,YouGov,1232,rv,Steve Bullock,14.0,22.0,3.0,11.0,10.0,12.0,out
104006,2019-10-08,YouGov,1233,rv,Pete Buttigieg,36.0,39.0,16.0,20.0,12.0,27.0,out
104010,2019-10-08,YouGov,1233,rv,Julián Castro,29.0,41.0,8.0,21.0,12.0,29.0,out
104014,2019-10-08,YouGov,1234,rv,John K. Delaney,15.0,27.0,2.0,13.0,13.0,14.0,out
104018,2019-10-08,YouGov,1234,rv,Tulsi Gabbard,24.0,37.0,6.0,18.0,17.0,20.0,out
104022,2019-10-08,YouGov,1232,rv,Kamala D. Harris,37.0,49.0,14.0,23.0,11.0,38.0,out
104026,2019-10-08,YouGov,1233,rv,Amy Klobuchar,27.0,37.0,7.0,20.0,14.0,23.0,out
104030,2019-10-08,YouGov,1235,rv,Wayne Messam,7.0,16.0,2.0,5.0,6.0,10.0,out
104034,2019-10-08,YouGov,1234,rv,Beto O'Rourke,32.0,48.0,9.0,23.0,11.0,37.0,out
104038,2019-10-08,YouGov,1234,rv,Tim Ryan,17.0,29.0,3.0,14.0,13.0,16.0,out
104046,2019-10-08,YouGov,1233,rv,Joe Sestak,10.0,20.0,3.0,7.0,8.0,12.0,out
104050,2019-10-08,YouGov,1233,rv,Tom Steyer,16.0,32.0,4.0,12.0,11.0,21.0,out
104058,2019-10-08,YouGov,1235,rv,Marianne Williamson,15.0,42.0,3.0,12.0,21.0,21.0,out
104062,2019-10-08,YouGov,1232,rv,Andrew Yang,34.0,36.0,9.0,25.0,18.0,18.0,out
104054,2019-10-08,YouGov,1235,rv,Elizabeth Warren,46.0,44.0,28.0,18.0,7.0,37.0,out
104242,2019-10-08,Fox News,1003,rv,Kamala D. Harris,37.0,40.0,12.0,25.0,13.0,27.0,out
104244,2019-10-08,Fox News,1003,rv,Pete Buttigieg,34.0,31.0,12.0,22.0,12.0,19.0,out
104246,2019-10-08,Fox News,1003,rv,Cory A. Booker,33.0,35.0,9.0,24.0,13.0,21.0,out
104248,2019-10-08,Fox News,1003,rv,Beto O'Rourke,33.0,37.0,8.0,25.0,13.0,24.0,out
104250,2019-10-08,Fox News,1003,rv,Andrew Yang,30.0,27.0,8.0,22.0,11.0,16.0,out
104236,2019-10-08,Fox News,1003,rv,Joseph R. Biden Jr.,50.0,44.0,21.0,28.0,16.0,28.0,in
104042,2019-10-08,YouGov,1235,rv,Bernard Sanders,44.0,50.0,20.0,24.0,12.0,38.0,out
104208,2019-10-08,Marist College,926,rv,Joseph R. Biden Jr.,42.0,45.0,,,,,in
114758,2019-10-08,YouGov,1235,rv,Donald Trump,46.0,53.0,32.0,14.0,8.0,45.0,in
114644,2019-10-08,Fox News,1003,rv,Donald Trump,43.0,56.0,25.0,18.0,8.0,48.0,in
114683,2019-10-08,Morning Consult,1991,rv,Donald Trump,41.0,56.0,,,,,in
103994,2019-10-08,YouGov,1235,rv,Joseph R. Biden Jr.,42.0,53.0,19.0,23.0,19.0,34.0,in
103663,2019-10-01,YouGov,1083,rv,Elizabeth Warren,47.0,43.0,29.0,18.0,9.0,34.0,out
103599,2019-10-01,YouGov,1075,rv,Michael F. Bennet,20.0,25.0,5.0,15.0,13.0,12.0,out
103607,2019-10-01,YouGov,1077,rv,Cory A. Booker,36.0,42.0,11.0,25.0,12.0,30.0,out
103611,2019-10-01,YouGov,1075,rv,Steve Bullock,16.0,24.0,4.0,12.0,12.0,12.0,out
103615,2019-10-01,YouGov,1078,rv,Pete Buttigieg,38.0,37.0,18.0,20.0,10.0,27.0,out
103619,2019-10-01,YouGov,1081,rv,Julián Castro,31.0,40.0,8.0,23.0,13.0,27.0,out
103623,2019-10-01,YouGov,1073,rv,John K. Delaney,16.0,29.0,3.0,13.0,15.0,14.0,out
103627,2019-10-01,YouGov,1080,rv,Tulsi Gabbard,24.0,37.0,5.0,19.0,18.0,19.0,out
103631,2019-10-01,YouGov,1078,rv,Kamala D. Harris,37.0,47.0,13.0,24.0,13.0,34.0,out
103635,2019-10-01,YouGov,1077,rv,Amy Klobuchar,31.0,36.0,8.0,23.0,14.0,22.0,out
103639,2019-10-01,YouGov,1078,rv,Wayne Messam,8.0,21.0,2.0,6.0,10.0,11.0,out
103643,2019-10-01,YouGov,1080,rv,Beto O'Rourke,35.0,43.0,12.0,23.0,11.0,32.0,out
103647,2019-10-01,YouGov,1077,rv,Tim Ryan,19.0,28.0,3.0,16.0,12.0,16.0,out
103655,2019-10-01,YouGov,1076,rv,Joe Sestak,11.0,22.0,3.0,8.0,10.0,12.0,out
103659,2019-10-01,YouGov,1072,rv,Tom Steyer,19.0,31.0,6.0,13.0,12.0,19.0,out
103667,2019-10-01,YouGov,1077,rv,Marianne Williamson,16.0,40.0,3.0,13.0,18.0,22.0,out
103671,2019-10-01,YouGov,1077,rv,Andrew Yang,35.0,34.0,10.0,25.0,15.0,19.0,out
114759,2019-10-01,YouGov,1078,rv,Donald Trump,43.0,54.0,32.0,11.0,6.0,48.0,in
103603,2019-10-01,YouGov,1078,rv,Joseph R. Biden Jr.,42.0,51.0,19.0,23.0,17.0,34.0,in
103651,2019-10-01,YouGov,1083,rv,Bernard Sanders,41.0,52.0,21.0,20.0,14.0,38.0,out
103530,2019-09-30,Morning Consult,2488,rv,Michael F. Bennet,10.0,16.0,2.0,8.0,5.0,11.0,out
103536,2019-09-30,Morning Consult,2488,rv,Cory A. Booker,23.0,30.0,6.0,17.0,8.0,22.0,out
103539,2019-09-30,Morning Consult,2488,rv,Steve Bullock,8.0,15.0,1.0,7.0,5.0,10.0,out
104489,2019-09-30,YouGov,1193,rv,Pete Buttigieg,34.0,36.4,15.3,18.7,9.3,27.1,out
103545,2019-09-30,Morning Consult,2488,rv,Julián Castro,17.0,30.0,4.0,13.0,9.0,21.0,out
103548,2019-09-30,Morning Consult,2488,rv,John K. Delaney,9.0,19.0,2.0,7.0,7.0,12.0,out
103551,2019-09-30,Morning Consult,2488,rv,Tulsi Gabbard,13.0,21.0,3.0,10.0,8.0,13.0,out
103554,2019-09-30,Morning Consult,2488,rv,Kamala D. Harris,28.0,34.0,10.0,18.0,8.0,26.0,out
103557,2019-09-30,Morning Consult,2488,rv,Amy Klobuchar,17.0,23.0,3.0,14.0,7.0,16.0,out
103560,2019-09-30,Morning Consult,2488,rv,Wayne Messam,5.0,12.0,1.0,4.0,4.0,8.0,out
103563,2019-09-30,Morning Consult,2488,rv,Beto O'Rourke,22.0,34.0,6.0,16.0,9.0,25.0,out
103566,2019-09-30,Morning Consult,2488,rv,Tim Ryan,12.0,19.0,2.0,10.0,7.0,12.0,out
103572,2019-09-30,Morning Consult,2488,rv,Joe Sestak,5.0,15.0,1.0,4.0,5.0,10.0,out
103575,2019-09-30,Morning Consult,2488,rv,Tom Steyer,11.0,18.0,3.0,8.0,6.0,12.0,out
103581,2019-09-30,Morning Consult,2488,rv,Marianne Williamson,10.0,23.0,2.0,8.0,8.0,15.0,out
103584,2019-09-30,Morning Consult,2488,rv,Andrew Yang,20.0,24.0,5.0,15.0,9.0,15.0,out
104481,2019-09-30,YouGov,1197,rv,Kamala D. Harris,36.2,45.0,15.7,20.5,10.3,34.7,out
104482,2019-09-30,YouGov,1193,rv,Cory A. Booker,33.6,41.1,12.5,21.1,12.6,28.5,out
104483,2019-09-30,YouGov,1197,rv,Amy Klobuchar,26.7,35.9,9.1,17.6,13.9,22.0,out
104484,2019-09-30,YouGov,1196,rv,Julián Castro,28.5,41.1,9.3,19.2,13.8,27.3,out
104485,2019-09-30,YouGov,1194,rv,Beto O'Rourke,32.8,43.6,10.5,22.3,9.5,34.1,out
104486,2019-09-30,YouGov,1195,rv,Tom Steyer,18.6,31.4,5.5,13.1,13.6,17.8,out
104487,2019-09-30,YouGov,1197,rv,Tulsi Gabbard,27.7,31.9,8.6,19.1,15.6,16.3,out
104488,2019-09-30,YouGov,1198,rv,Andrew Yang,33.3,31.5,10.7,22.6,13.8,17.7,out
103542,2019-09-30,Morning Consult,2488,rv,Pete Buttigieg,24.0,24.0,9.0,15.0,6.0,18.0,out
112860,2019-09-30,YouGov,1197,rv,Michael Bloomberg,25.3,41.6,7.8,17.5,15.3,26.3,out
103578,2019-09-30,Morning Consult,2488,rv,Elizabeth Warren,36.0,37.0,17.0,19.0,9.0,28.0,out
103569,2019-09-30,Morning Consult,2488,rv,Bernard Sanders,43.0,43.0,19.0,24.0,11.0,32.0,out
104480,2019-09-30,YouGov,1194,rv,Elizabeth Warren,41.5,43.4,25.8,15.7,10.1,33.3,out
103533,2019-09-30,Morning Consult,2488,rv,Joseph R. Biden Jr.,46.0,42.0,19.0,27.0,13.0,29.0,in
104478,2019-09-30,YouGov,1198,rv,Bernard Sanders,45.3,47.5,21.4,23.9,10.8,36.7,out
114798,2019-09-30,YouGov,1195,rv,Donald Trump,44.2,52.6,30.2,14.0,7.8,44.8,in
114684,2019-09-30,Morning Consult,2488,rv,Donald Trump,40.0,55.0,,,,,in
104479,2019-09-30,YouGov,1196,rv,Joseph R. Biden Jr.,42.2,49.4,18.4,23.8,15.7,33.7,in
103686,2019-09-29,Monmouth University,1017,rv,Elizabeth Warren,42.0,40.0,22.0,20.0,9.0,31.0,out
103687,2019-09-29,Monmouth University,1017,rv,Kamala D. Harris,33.0,42.0,12.0,21.0,12.0,30.0,out
103688,2019-09-29,Monmouth University,1017,rv,Pete Buttigieg,30.0,31.0,13.0,17.0,11.0,20.0,out
103684,2019-09-29,Monmouth University,1017,rv,Joseph R. Biden Jr.,46.0,45.0,20.0,26.0,18.0,27.0,in
103685,2019-09-29,Monmouth University,1017,rv,Bernard Sanders,42.0,49.0,18.0,24.0,12.0,37.0,out
114675,2019-09-29,Monmouth University,1017,rv,Donald Trump,43.0,56.0,30.0,13.0,6.0,50.0,in
103353,2019-09-24,YouGov,1190,rv,Elizabeth Warren,48.0,40.0,29.0,19.0,7.0,33.0,out
103427,2019-09-24,Harris Poll,2009,rv,Bernard Sanders,48.0,43.0,16.0,32.0,16.0,27.0,out
103289,2019-09-24,YouGov,1185,rv,Michael F. Bennet,17.0,24.0,5.0,12.0,9.0,15.0,out
103297,2019-09-24,YouGov,1186,rv,Cory A. Booker,34.0,41.0,11.0,23.0,10.0,31.0,out
103301,2019-09-24,YouGov,1192,rv,Steve Bullock,16.0,24.0,4.0,12.0,9.0,15.0,out
103305,2019-09-24,YouGov,1192,rv,Pete Buttigieg,36.0,37.0,17.0,19.0,9.0,28.0,out
103309,2019-09-24,YouGov,1189,rv,Julián Castro,29.0,40.0,7.0,22.0,12.0,28.0,out
103313,2019-09-24,YouGov,1189,rv,John K. Delaney,16.0,27.0,4.0,12.0,12.0,15.0,out
103317,2019-09-24,YouGov,1191,rv,Tulsi Gabbard,25.0,34.0,6.0,19.0,14.0,20.0,out
103321,2019-09-24,YouGov,1193,rv,Kamala D. Harris,38.0,44.0,15.0,23.0,10.0,34.0,out
103325,2019-09-24,YouGov,1189,rv,Amy Klobuchar,27.0,35.0,8.0,19.0,13.0,22.0,out
103329,2019-09-24,YouGov,1192,rv,Wayne Messam,8.0,19.0,3.0,5.0,8.0,11.0,out
103333,2019-09-24,YouGov,1194,rv,Beto O'Rourke,35.0,43.0,12.0,23.0,10.0,33.0,out
103337,2019-09-24,YouGov,1191,rv,Tim Ryan,18.0,28.0,4.0,14.0,12.0,16.0,out
103345,2019-09-24,YouGov,1190,rv,Joe Sestak,12.0,21.0,3.0,9.0,8.0,13.0,out
103349,2019-09-24,YouGov,1188,rv,Tom Steyer,18.0,28.0,6.0,12.0,10.0,18.0,out
103357,2019-09-24,YouGov,1188,rv,Marianne Williamson,19.0,37.0,5.0,14.0,16.0,21.0,out
103361,2019-09-24,YouGov,1189,rv,Andrew Yang,33.0,34.0,10.0,23.0,12.0,22.0,out
103430,2019-09-24,Harris Poll,2009,rv,Beto O'Rourke,31.0,38.0,8.0,22.0,15.0,23.0,out
103431,2019-09-24,Harris Poll,2009,rv,Pete Buttigieg,32.0,30.0,12.0,20.0,13.0,17.0,out
103432,2019-09-24,Harris Poll,2009,rv,Kamala D. Harris,35.0,41.0,11.0,24.0,16.0,26.0,out
103428,2019-09-24,Harris Poll,2009,rv,Elizabeth Warren,40.0,41.0,17.0,23.0,15.0,26.0,out
103341,2019-09-24,YouGov,1189,rv,Bernard Sanders,47.0,47.0,24.0,23.0,11.0,36.0,out
103429,2019-09-24,Harris Poll,2009,rv,Joseph R. Biden Jr.,48.0,42.0,15.0,32.0,20.0,22.0,in
103293,2019-09-24,YouGov,1193,rv,Joseph R. Biden Jr.,45.0,46.0,22.0,23.0,14.0,32.0,in
114760,2019-09-24,YouGov,1193,rv,Donald Trump,44.0,54.0,30.0,14.0,6.0,48.0,in
114657,2019-09-24,Harris Poll,2009,rv,Donald Trump,41.0,55.0,22.0,18.0,11.0,44.0,in
103204,2019-09-23,Quinnipiac University,1337,rv,Beto O'Rourke,25.0,39.0,,,,,out
103206,2019-09-23,Quinnipiac University,1337,rv,Kamala D. Harris,27.0,39.0,,,,,out
103210,2019-09-23,Quinnipiac University,1337,rv,Cory A. Booker,25.0,36.0,,,,,out
103212,2019-09-23,Quinnipiac University,1337,rv,Amy Klobuchar,20.0,25.0,,,,,out
103214,2019-09-23,Quinnipiac University,1337,rv,Pete Buttigieg,28.0,28.0,,,,,out
103216,2019-09-23,Quinnipiac University,1337,rv,Julián Castro,15.0,34.0,,,,,out
103218,2019-09-23,Quinnipiac University,1337,rv,Andrew Yang,20.0,27.0,,,,,out
103220,2019-09-23,Quinnipiac University,1337,rv,Tom Steyer,7.0,22.0,,,,,out
103208,2019-09-23,Quinnipiac University,1337,rv,Elizabeth Warren,39.0,41.0,,,,,out
103200,2019-09-23,Quinnipiac University,1337,rv,Joseph R. Biden Jr.,45.0,45.0,,,,,in
114736,2019-09-23,Quinnipiac University,1337,rv,Donald Trump,38.0,55.0,,,,,in
103202,2019-09-23,Quinnipiac University,1337,rv,Bernard Sanders,40.0,51.0,,,,,out
114685,2019-09-22,Morning Consult,1994,rv,Donald Trump,42.0,54.0,,,,,in
102835,2019-09-17,YouGov,1171,rv,Michael F. Bennet,17.0,24.0,5.0,12.0,11.0,13.0,out
102843,2019-09-17,YouGov,1175,rv,Cory A. Booker,34.0,44.0,10.0,24.0,13.0,31.0,out
102847,2019-09-17,YouGov,1172,rv,Steve Bullock,14.0,22.0,3.0,11.0,10.0,12.0,out
102851,2019-09-17,YouGov,1166,rv,Pete Buttigieg,38.0,39.0,17.0,21.0,11.0,28.0,out
102855,2019-09-17,YouGov,1169,rv,Julián Castro,25.0,49.0,6.0,19.0,17.0,32.0,out
102859,2019-09-17,YouGov,1172,rv,Bill de Blasio,17.0,53.0,3.0,14.0,17.0,36.0,out
102863,2019-09-17,YouGov,1169,rv,John K. Delaney,15.0,28.0,3.0,12.0,14.0,14.0,out
102867,2019-09-17,YouGov,1172,rv,Tulsi Gabbard,26.0,36.0,6.0,20.0,17.0,19.0,out
102871,2019-09-17,YouGov,1171,rv,Kamala D. Harris,37.0,49.0,15.0,22.0,12.0,37.0,out
102875,2019-09-17,YouGov,1170,rv,Amy Klobuchar,31.0,38.0,9.0,22.0,17.0,21.0,out
102879,2019-09-17,YouGov,1169,rv,Wayne Messam,6.0,18.0,2.0,4.0,7.0,11.0,out
102883,2019-09-17,YouGov,1173,rv,Beto O'Rourke,37.0,45.0,11.0,26.0,11.0,34.0,out
102887,2019-09-17,YouGov,1172,rv,Tim Ryan,17.0,33.0,5.0,12.0,16.0,17.0,out
102895,2019-09-17,YouGov,1169,rv,Joe Sestak,8.0,23.0,2.0,6.0,10.0,13.0,out
102899,2019-09-17,YouGov,1174,rv,Tom Steyer,19.0,31.0,6.0,13.0,12.0,19.0,out
102903,2019-09-17,YouGov,1169,rv,Elizabeth Warren,45.0,45.0,25.0,20.0,9.0,36.0,out
102907,2019-09-17,YouGov,1174,rv,Marianne Williamson,17.0,41.0,4.0,13.0,19.0,22.0,out
102911,2019-09-17,YouGov,1171,rv,Andrew Yang,32.0,37.0,7.0,25.0,17.0,20.0,out
102839,2019-09-17,YouGov,1173,rv,Joseph R. Biden Jr.,44.0,49.0,20.0,24.0,18.0,31.0,in
114761,2019-09-17,YouGov,1177,rv,Donald Trump,44.0,54.0,32.0,12.0,7.0,47.0,in
102891,2019-09-17,YouGov,1172,rv,Bernard Sanders,43.0,52.0,21.0,22.0,14.0,38.0,out
102729,2019-09-16,HarrisX,2001,rv,Elizabeth Warren,40.0,36.0,17.0,23.0,11.0,25.0,out
102725,2019-09-16,HarrisX,2001,rv,Joseph R. Biden Jr.,51.0,37.0,22.0,29.0,16.0,21.0,in
102727,2019-09-16,HarrisX,2001,rv,Bernard Sanders,46.0,42.0,20.0,26.0,12.0,30.0,out
102731,2019-09-16,HarrisX,2001,rv,Kamala D. Harris,34.0,36.0,13.0,21.0,10.0,26.0,out
102733,2019-09-16,HarrisX,2001,rv,Pete Buttigieg,31.0,28.0,13.0,18.0,9.0,19.0,out
102735,2019-09-16,HarrisX,2001,rv,Beto O'Rourke,32.0,33.0,10.0,22.0,11.0,22.0,out
102737,2019-09-16,HarrisX,2001,rv,Cory A. Booker,31.0,31.0,11.0,20.0,11.0,20.0,out
102739,2019-09-16,HarrisX,2001,rv,Julián Castro,24.0,35.0,8.0,16.0,13.0,22.0,out
102741,2019-09-16,HarrisX,2001,rv,Amy Klobuchar,23.0,29.0,7.0,16.0,14.0,15.0,out
102743,2019-09-16,HarrisX,2001,rv,Andrew Yang,25.0,28.0,9.0,16.0,11.0,17.0,out
114725,2019-09-16,NBC News/Wall Street Journal,900,rv,Donald Trump,41.0,51.0,30.0,11.0,7.0,44.0,in
114686,2019-09-15,Morning Consult,1994,rv,Donald Trump,41.0,54.0,,,,,in
102632,2019-09-11,HarrisX,1000,rv,Bernard Sanders,46.0,40.0,23.0,23.0,11.0,29.0,out
102634,2019-09-11,HarrisX,1000,rv,Elizabeth Warren,38.0,36.0,18.0,20.0,9.0,27.0,out
102630,2019-09-11,HarrisX,1000,rv,Joseph R. Biden Jr.,47.0,38.0,23.0,24.0,14.0,24.0,in
102636,2019-09-11,HarrisX,1000,rv,Kamala D. Harris,32.0,37.0,13.0,19.0,12.0,25.0,out
102638,2019-09-11,HarrisX,1000,rv,Pete Buttigieg,29.0,28.0,13.0,16.0,9.0,19.0,out
102640,2019-09-11,HarrisX,1000,rv,Beto O'Rourke,31.0,32.0,10.0,21.0,10.0,22.0,out
102642,2019-09-11,HarrisX,1000,rv,Cory A. Booker,29.0,30.0,9.0,20.0,9.0,21.0,out
102644,2019-09-11,HarrisX,1000,rv,Julián Castro,25.0,28.0,9.0,16.0,9.0,19.0,out
102646,2019-09-11,HarrisX,1000,rv,Amy Klobuchar,26.0,26.0,9.0,17.0,9.0,17.0,out
102648,2019-09-11,HarrisX,1000,rv,Andrew Yang,25.0,24.0,9.0,16.0,10.0,14.0,out
102531,2019-09-10,YouGov,1181,rv,Elizabeth Warren,47.0,40.0,28.0,19.0,8.0,32.0,out
102463,2019-09-10,YouGov,1179,rv,Michael F. Bennet,19.0,25.0,6.0,13.0,11.0,14.0,out
102471,2019-09-10,YouGov,1179,rv,Cory A. Booker,37.0,40.0,12.0,25.0,11.0,29.0,out
102475,2019-09-10,YouGov,1179,rv,Steve Bullock,17.0,25.0,4.0,13.0,11.0,14.0,out
102479,2019-09-10,YouGov,1177,rv,Pete Buttigieg,37.0,35.0,16.0,21.0,10.0,25.0,out
102483,2019-09-10,YouGov,1179,rv,Julián Castro,33.0,35.0,10.0,23.0,10.0,25.0,out
102487,2019-09-10,YouGov,1181,rv,Bill de Blasio,19.0,49.0,4.0,15.0,16.0,33.0,out
102491,2019-09-10,YouGov,1178,rv,John K. Delaney,17.0,30.0,4.0,13.0,13.0,17.0,out
102495,2019-09-10,YouGov,1178,rv,Tulsi Gabbard,24.0,36.0,5.0,19.0,17.0,19.0,out
102499,2019-09-10,YouGov,1179,rv,Kamala D. Harris,40.0,44.0,17.0,23.0,13.0,31.0,out
102503,2019-09-10,YouGov,1177,rv,Amy Klobuchar,28.0,37.0,9.0,19.0,15.0,22.0,out
102507,2019-09-10,YouGov,1179,rv,Wayne Messam,9.0,22.0,3.0,6.0,9.0,13.0,out
102511,2019-09-10,YouGov,1179,rv,Beto O'Rourke,35.0,44.0,9.0,26.0,12.0,32.0,out
102515,2019-09-10,YouGov,1178,rv,Tim Ryan,17.0,35.0,4.0,13.0,17.0,18.0,out
102523,2019-09-10,YouGov,1178,rv,Joe Sestak,11.0,23.0,4.0,7.0,9.0,14.0,out
102527,2019-09-10,YouGov,1180,rv,Tom Steyer,19.0,32.0,6.0,13.0,11.0,21.0,out
102535,2019-09-10,YouGov,1178,rv,Marianne Williamson,20.0,41.0,5.0,15.0,17.0,24.0,out
102539,2019-09-10,YouGov,1180,rv,Andrew Yang,33.0,31.0,10.0,23.0,12.0,19.0,out
114762,2019-09-10,YouGov,1179,rv,Donald Trump,42.0,55.0,29.0,13.0,6.0,49.0,in
102467,2019-09-10,YouGov,1179,rv,Joseph R. Biden Jr.,44.0,49.0,20.0,24.0,19.0,30.0,in
102519,2019-09-10,YouGov,1176,rv,Bernard Sanders,43.0,51.0,21.0,22.0,14.0,37.0,out
102411,2019-09-08,Marist College,1160,rv,Kamala D. Harris,31.0,42.0,,,,,out
102417,2019-09-08,Marist College,1160,rv,Elizabeth Warren,41.0,42.0,,,,,out
102408,2019-09-08,Marist College,1160,rv,Joseph R. Biden Jr.,45.0,46.0,,,,,in
114687,2019-09-08,Morning Consult,1998,rv,Donald Trump,42.0,54.0,,,,,in
102414,2019-09-08,Marist College,1160,rv,Bernard Sanders,38.0,55.0,,,,,out
102440,2019-09-05,ABC News/Washington Post,877,rv,Elizabeth Warren,45.0,41.0,23.0,22.0,12.0,30.0,out
102438,2019-09-05,ABC News/Washington Post,877,rv,Bernard Sanders,49.0,43.0,24.0,25.0,9.0,34.0,out
102436,2019-09-05,ABC News/Washington Post,877,rv,Joseph R. Biden Jr.,53.0,40.0,24.0,30.0,16.0,23.0,in
102442,2019-09-05,ABC News/Washington Post,877,rv,Kamala D. Harris,38.0,39.0,15.0,23.0,12.0,27.0,out
102444,2019-09-05,ABC News/Washington Post,877,rv,Pete Buttigieg,37.0,30.0,16.0,21.0,12.0,19.0,out
114641,2019-09-05,ABC News/Washington Post,877,rv,Donald Trump,41.0,57.0,29.0,11.0,9.0,48.0,in
102214,2019-09-03,YouGov,1060,rv,Elizabeth Warren,44.0,44.0,24.0,20.0,9.0,35.0,out
102146,2019-09-03,YouGov,1061,rv,Michael F. Bennet,17.0,25.0,4.0,13.0,11.0,14.0,out
102154,2019-09-03,YouGov,1063,rv,Cory A. Booker,33.0,42.0,11.0,22.0,10.0,32.0,out
102158,2019-09-03,YouGov,1058,rv,Steve Bullock,15.0,26.0,4.0,11.0,10.0,16.0,out
102162,2019-09-03,YouGov,1059,rv,Pete Buttigieg,32.0,39.0,14.0,18.0,11.0,28.0,out
102166,2019-09-03,YouGov,1056,rv,Julián Castro,30.0,38.0,10.0,20.0,9.0,29.0,out
102170,2019-09-03,YouGov,1057,rv,Bill de Blasio,18.0,53.0,6.0,12.0,16.0,37.0,out
102174,2019-09-03,YouGov,1059,rv,John K. Delaney,16.0,31.0,5.0,11.0,14.0,17.0,out
102178,2019-09-03,YouGov,1055,rv,Tulsi Gabbard,24.0,38.0,8.0,16.0,17.0,21.0,out
102182,2019-09-03,YouGov,1056,rv,Kamala D. Harris,37.0,46.0,13.0,24.0,11.0,35.0,out
102186,2019-09-03,YouGov,1061,rv,Amy Klobuchar,23.0,38.0,6.0,17.0,14.0,24.0,out
102190,2019-09-03,YouGov,1058,rv,Wayne Messam,9.0,20.0,3.0,6.0,7.0,13.0,out
102194,2019-09-03,YouGov,1059,rv,Beto O'Rourke,33.0,45.0,11.0,22.0,11.0,34.0,out
102198,2019-09-03,YouGov,1061,rv,Tim Ryan,17.0,34.0,4.0,13.0,15.0,19.0,out
102206,2019-09-03,YouGov,1060,rv,Joe Sestak,10.0,24.0,3.0,7.0,9.0,15.0,out
102210,2019-09-03,YouGov,1058,rv,Tom Steyer,14.0,33.0,5.0,9.0,11.0,22.0,out
102218,2019-09-03,YouGov,1056,rv,Marianne Williamson,18.0,38.0,6.0,12.0,16.0,22.0,out
102222,2019-09-03,YouGov,1059,rv,Andrew Yang,30.0,33.0,8.0,22.0,13.0,20.0,out
114763,2019-09-03,YouGov,1064,rv,Donald Trump,46.0,52.0,33.0,13.0,8.0,44.0,in
102202,2019-09-03,YouGov,1059,rv,Bernard Sanders,42.0,50.0,20.0,22.0,11.0,39.0,out
102150,2019-09-03,YouGov,1064,rv,Joseph R. Biden Jr.,42.0,51.0,19.0,23.0,16.0,35.0,in
102095,2019-08-28,Harris Poll,2531,rv,Bernard Sanders,47.0,44.0,17.0,30.0,17.0,27.0,out
102099,2019-08-28,Harris Poll,2531,rv,Joseph R. Biden Jr.,48.0,40.0,17.0,31.0,19.0,21.0,in
102101,2019-08-28,Harris Poll,2531,rv,Beto O'Rourke,30.0,36.0,8.0,23.0,13.0,22.0,out
102103,2019-08-28,Harris Poll,2531,rv,Pete Buttigieg,29.0,30.0,10.0,19.0,12.0,18.0,out
102105,2019-08-28,Harris Poll,2531,rv,Kamala D. Harris,33.0,41.0,11.0,22.0,14.0,27.0,out
102097,2019-08-28,Harris Poll,2531,rv,Elizabeth Warren,37.0,41.0,14.0,23.0,14.0,27.0,out
114658,2019-08-28,Harris Poll,2531,rv,Donald Trump,42.0,54.0,23.0,19.0,11.0,43.0,in
102021,2019-08-27,YouGov,1084,rv,Elizabeth Warren,44.0,41.0,26.0,18.0,9.0,32.0,out
101949,2019-08-27,YouGov,1082,rv,Michael F. Bennet,17.0,24.0,5.0,12.0,12.0,12.0,out
101957,2019-08-27,YouGov,1080,rv,Cory A. Booker,37.0,40.0,12.0,25.0,10.0,30.0,out
101961,2019-08-27,YouGov,1079,rv,Steve Bullock,15.0,22.0,4.0,11.0,9.0,13.0,out
