enddate,samplesize,favorability_r,results,favorability_d
6/29/2016,1000.0,-5.169249999999998,1,-8.603789999999996
6/29/2016,1000.0,-5.169249999999998,1,-10.042900000000003
6/29/2016,1000.0,-5.169249999999998,1,-8.515999999999998
6/29/2016,1000.0,-5.169249999999998,1,-9.961820000000003
6/29/2016,1000.0,-5.169249999999998,1,-8.511890000000001
6/29/2016,1000.0,-5.169249999999998,1,-10.015929999999997
8/10/2016,2203.0,-7.4946899999999985,1,-3.68844
8/10/2016,2203.0,-7.4946899999999985,1,-3.51023
8/10/2016,2203.0,-7.4946899999999985,1,-3.2185599999999965
7/4/2016,2001.0,-5.629800000000003,1,-6.7908199999999965
7/4/2016,2001.0,-5.629800000000003,1,-6.762210000000003
7/4/2016,2001.0,-5.629800000000003,1,-6.790709999999997
8/14/2016,1390.0,-11.246459999999999,1,-2.1311999999999998
8/14/2016,1390.0,-11.246459999999999,1,-1.9283399999999986
8/14/2016,1390.0,-11.246459999999999,1,-1.7517500000000013
8/9/2016,1891.0,-11.204590000000003,1,0.8027900000000017
8/9/2016,1891.0,-11.204590000000003,1,1.0223399999999998
8/9/2016,1891.0,-11.204590000000003,1,1.2355799999999988
6/28/2016,1150.0,-12.945419999999999,1,-3.0092700000000008
6/28/2016,1150.0,-12.945419999999999,1,-3.0298500000000033
6/28/2016,1150.0,-12.945419999999999,1,-3.021259999999998
7/25/2016,932.0,-2.791649999999997,1,-4.942140000000002
7/25/2016,932.0,-2.791649999999997,1,-6.223329999999997
7/25/2016,932.0,-2.791649999999997,1,-6.176490000000001
8/13/2016,1386.0,-8.22399,1,-4.153170000000003
8/13/2016,1386.0,-8.22399,1,-3.9531399999999977
8/13/2016,1386.0,-8.22399,1,-3.7657799999999995
8/9/2016,2146.0,-7.343350000000001,1,-3.5775000000000006
8/9/2016,2146.0,-7.343350000000001,1,-3.39743
8/9/2016,2146.0,-7.343350000000001,1,-3.0997500000000002
6/27/2016,1130.0,-13.44397,1,-3.213619999999999
6/27/2016,1130.0,-13.44397,1,-3.2343699999999984
6/27/2016,1130.0,-13.44397,1,-3.225670000000001
7/15/2016,1581.0,-11.957859999999997,1,-6.604900000000001
7/15/2016,1581.0,-11.957859999999997,1,-6.511620000000001
7/15/2016,1581.0,-11.957859999999997,1,-6.5722999999999985
8/12/2016,1395.0,-7.209949999999999,1,-5.1735299999999995
8/12/2016,1395.0,-7.209949999999999,1,-4.971359999999997
8/12/2016,1395.0,-7.209949999999999,1,-4.775829999999999
6/26/2016,1152.0,-12.84319,1,-3.425609999999999
6/26/2016,1152.0,-12.84319,1,-3.4505300000000005
6/26/2016,1152.0,-12.84319,1,-3.4381800000000027
7/14/2016,1652.0,-9.536459999999998,1,-7.288789999999999
7/14/2016,1652.0,-9.536459999999998,1,-7.196710000000003
7/14/2016,1652.0,-9.536459999999998,1,-7.260779999999997
8/8/2016,2136.0,-7.411490000000001,1,-3.379390000000001
8/8/2016,2136.0,-7.411490000000001,1,-3.2000400000000013
8/8/2016,2136.0,-7.411490000000001,1,-2.89649
6/25/2016,1186.0,-12.747639999999997,1,-3.5315200000000004
6/25/2016,1186.0,-12.747639999999997,1,-3.5559999999999974
6/25/2016,1186.0,-12.747639999999997,1,-3.544150000000002
6/24/2016,1249.0,-13.244889999999998,1,-1.9440499999999972
6/24/2016,1249.0,-13.244889999999998,1,-1.9710999999999999
6/24/2016,1249.0,-13.244889999999998,1,-1.95758
4/2/2016,819.0,-11.93215,1,-2.0624499999999983
4/2/2016,819.0,-11.93215,1,-2.2650099999999966
4/2/2016,819.0,-11.93215,1,-1.9410299999999978
8/11/2016,1416.0,-7.1995000000000005,1,-4.183459999999997
8/11/2016,1416.0,-7.1995000000000005,1,-3.9767500000000027
8/11/2016,1416.0,-7.1995000000000005,1,-3.774810000000002
3/24/2016,900.0,-8.594769999999997,1,-0.36155000000000115
3/24/2016,900.0,-8.594769999999997,1,-0.6005099999999999
3/24/2016,900.0,-8.594769999999997,1,-0.5451100000000011
8/7/2016,2117.0,-7.11054,1,-3.468980000000002
8/7/2016,2117.0,-7.11054,1,-3.29392
8/7/2016,2117.0,-7.11054,1,-2.985900000000001
2/16/2016,1000.0,-9.81008,1,-3.5985900000000015
2/16/2016,1000.0,-9.81008,1,-3.9351199999999977
2/16/2016,1000.0,-9.81008,1,-3.8264500000000012
6/23/2016,1239.0,-13.338560000000001,1,-2.957659999999997
6/23/2016,1239.0,-13.338560000000001,1,-2.9863
6/23/2016,1239.0,-13.338560000000001,1,-2.9725499999999982
8/10/2016,1417.0,-9.199840000000002,1,-1.1927299999999974
8/10/2016,1417.0,-9.199840000000002,1,-0.9801599999999979
8/10/2016,1417.0,-9.199840000000002,1,-0.771720000000002
6/20/2016,3891.0,-4.613790000000002,1,-6.969290000000001
6/20/2016,3891.0,-4.613790000000002,1,-6.98283
6/20/2016,3891.0,-4.613790000000002,1,-6.975119999999997
8/6/2016,2146.0,-6.948709999999998,1,-3.8192299999999975
8/6/2016,2146.0,-6.948709999999998,1,-3.6618599999999972
8/6/2016,2146.0,-6.948709999999998,1,-3.347459999999998
6/22/2016,1245.0,-12.139699999999998,1,-2.069279999999999
6/22/2016,1245.0,-12.139699999999998,1,-2.098770000000002
6/22/2016,1245.0,-12.139699999999998,1,-2.084299999999999
7/16/2016,1264.0,-12.995600000000003,1,-6.415280000000003
7/16/2016,1264.0,-12.995600000000003,1,-6.31391
7/16/2016,1264.0,-12.995600000000003,1,-6.37182
7/17/2016,1188.0,-12.332549999999998,1,-5.6199200000000005
7/17/2016,1188.0,-12.332549999999998,1,-5.511119999999998
7/17/2016,1188.0,-12.332549999999998,1,-5.565429999999999
8/21/2016,17459.0,-7.0789100000000005,1,-4.882840000000002
8/21/2016,17459.0,-7.0789100000000005,1,-5.008319999999998
8/21/2016,17459.0,-7.0789100000000005,1,-4.878149999999998
7/21/2016,895.0,-4.720410000000001,1,-6.533320000000003
7/21/2016,895.0,-4.720410000000001,1,-6.768729999999998
7/21/2016,895.0,-4.720410000000001,1,-6.795050000000003
8/5/2016,2126.0,-6.698549999999997,1,-3.8811699999999973
8/5/2016,2126.0,-6.698549999999997,1,-3.7459300000000013
8/5/2016,2126.0,-6.698549999999997,1,-3.4314099999999996
7/22/2016,843.0,-3.6536199999999965,1,-6.543990000000001
7/22/2016,843.0,-3.6536199999999965,1,-7.010779999999997
7/22/2016,843.0,-3.6536199999999965,1,-7.025889999999997
9/2/2016,926.0,-9.67304,1,-8.504640000000002
9/2/2016,926.0,-9.67304,1,-8.592889999999997
9/2/2016,926.0,-9.67304,1,-8.5505
6/21/2016,1223.0,-12.349539999999998,1,-2.5823099999999997
6/21/2016,1223.0,-12.349539999999998,1,-2.6133099999999985
6/21/2016,1223.0,-12.349539999999998,1,-2.596910000000001
8/4/2016,2205.0,-6.364249999999998,1,-3.1730500000000035
8/4/2016,2205.0,-6.364249999999998,1,-3.0622200000000035
8/4/2016,2205.0,-6.364249999999998,1,-2.7612900000000025
7/24/2016,733.0,-2.709470000000003,1,-5.54177
7/24/2016,733.0,-2.709470000000003,1,-6.535130000000002
7/24/2016,733.0,-2.709470000000003,1,-6.51538
7/18/2016,1012.0,-10.552950000000003,1,-6.11815
7/18/2016,1012.0,-10.552950000000003,1,-6.002220000000001
7/18/2016,1012.0,-10.552950000000003,1,-6.0530100000000004
7/20/2016,895.0,-6.6960400000000035,1,-6.189990000000002
7/20/2016,895.0,-6.6960400000000035,1,-6.219949999999997
7/20/2016,895.0,-6.6960400000000035,1,-6.258189999999999
6/21/2016,1000.0,-9.165010000000002,1,-5.153820000000003
6/21/2016,1000.0,-9.165010000000002,1,-5.090580000000003
6/21/2016,1000.0,-9.165010000000002,1,-5.130130000000001
8/3/2016,2175.0,-6.892609999999998,1,-3.386180000000003
8/3/2016,2175.0,-6.892609999999998,1,-3.3313500000000005
8/3/2016,2175.0,-6.892609999999998,1,-3.0505899999999997
7/19/2016,905.0,-8.771929999999998,1,-6.102469999999997
7/19/2016,905.0,-8.771929999999998,1,-5.992510000000003
7/19/2016,905.0,-8.771929999999998,1,-6.039369999999998
6/20/2016,1186.0,-13.561810000000001,1,-1.695680000000003
6/20/2016,1186.0,-13.561810000000001,1,-1.7265999999999977
6/20/2016,1186.0,-13.561810000000001,1,-1.709380000000003
3/21/2016,1451.0,-8.08784,1,-4.5585299999999975
3/21/2016,1451.0,-8.08784,1,-4.7995500000000035
3/21/2016,1451.0,-8.08784,1,-4.566569999999999
7/23/2016,701.0,-2.988819999999997,1,-6.040900000000001
7/23/2016,701.0,-2.988819999999997,1,-6.76294
7/23/2016,701.0,-2.988819999999997,1,-6.76341
3/6/2016,864.0,-7.454360000000001,1,-2.648859999999999
3/6/2016,864.0,-7.454360000000001,1,-2.932070000000003
3/6/2016,864.0,-7.454360000000001,1,-2.8014399999999995
8/2/2016,2186.0,-5.819380000000002,1,-4.300159999999998
8/2/2016,2186.0,-5.819380000000002,1,-4.37867
8/2/2016,2186.0,-5.819380000000002,1,-4.118789999999997
3/26/2016,1083.0,-7.6103999999999985,1,-4.150379999999998
3/26/2016,1083.0,-7.6103999999999985,1,-4.381489999999999
3/26/2016,1083.0,-7.6103999999999985,1,-4.12162
6/19/2016,1169.0,-13.27073,1,-3.5116799999999984
6/19/2016,1169.0,-13.27073,1,-3.5434300000000007
6/19/2016,1169.0,-13.27073,1,-3.5244500000000016
6/18/2016,1206.0,-14.372729999999997,1,-1.9270500000000013
6/18/2016,1206.0,-14.372729999999997,1,-1.9601800000000011
6/18/2016,1206.0,-14.372729999999997,1,-1.93891
8/1/2016,2171.0,-5.786000000000001,1,-4.545029999999997
8/1/2016,2171.0,-5.786000000000001,1,-4.888370000000002
8/1/2016,2171.0,-5.786000000000001,1,-4.649729999999998
5/9/2016,1612.0,-7.50703,1,-7.393680000000003
5/9/2016,1612.0,-7.50703,1,-7.60866
5/9/2016,1612.0,-7.50703,1,-7.425530000000002
3/20/2016,925.0,-8.419260000000001,1,1.167189999999998
3/20/2016,925.0,-8.419260000000001,1,0.8125100000000032
3/20/2016,925.0,-8.419260000000001,1,1.1757199999999983
6/17/2016,1228.0,-14.681800000000003,1,-4.537050000000001
6/17/2016,1228.0,-14.681800000000003,1,-4.568899999999999
6/17/2016,1228.0,-14.681800000000003,1,-4.548209999999997
7/31/2016,2211.0,-4.913699999999999,1,-5.164999999999999
7/31/2016,2211.0,-4.913699999999999,1,-5.782829999999997
7/31/2016,2211.0,-4.913699999999999,1,-5.567349999999998
4/20/2016,834.0,-6.373049999999999,1,-3.9937200000000033
4/20/2016,834.0,-6.373049999999999,1,-4.162280000000003
4/20/2016,834.0,-6.373049999999999,1,-4.039830000000002
6/16/2016,1215.0,-16.69516,1,-3.246600000000001
6/16/2016,1215.0,-16.69516,1,-3.277160000000002
6/16/2016,1215.0,-16.69516,1,-3.2574200000000033
7/30/2016,2220.0,-5.051609999999997,1,-5.035870000000003
7/30/2016,2220.0,-5.051609999999997,1,-5.919110000000003
7/30/2016,2220.0,-5.051609999999997,1,-5.726669999999999
8/5/2016,1359.0,-10.294820000000001,1,-2.215069999999997
8/5/2016,1359.0,-10.294820000000001,1,-1.9937400000000025
8/5/2016,1359.0,-10.294820000000001,1,-1.752130000000001
7/29/2016,2286.0,-4.635730000000002,1,-4.953180000000003
7/29/2016,2286.0,-4.635730000000002,1,-6.090049999999998
7/29/2016,2286.0,-4.635730000000002,1,-5.921050000000001
6/15/2016,1216.0,-16.310850000000002,1,-4.954929999999997
6/15/2016,1216.0,-16.310850000000002,1,-4.983780000000003
6/15/2016,1216.0,-16.310850000000002,1,-4.96528
3/22/2016,1016.0,-9.017519999999998,1,-0.9911499999999975
3/22/2016,1016.0,-9.017519999999998,1,-1.1838399999999965
3/22/2016,1016.0,-9.017519999999998,1,-0.9429000000000016
6/14/2016,1231.0,-16.120579999999997,1,-5.0662400000000005
6/14/2016,1231.0,-16.120579999999997,1,-5.092080000000003
6/14/2016,1231.0,-16.120579999999997,1,-5.075189999999999
6/15/2016,1000.0,-9.218980000000002,1,-5.241729999999997
6/15/2016,1000.0,-9.218980000000002,1,-5.183909999999997
6/15/2016,1000.0,-9.218980000000002,1,-5.21405
8/4/2016,1321.0,-10.332009999999997,1,-2.2101100000000002
8/4/2016,1321.0,-10.332009999999997,1,-2.000700000000002
8/4/2016,1321.0,-10.332009999999997,1,-1.7518999999999991
6/13/2016,1255.0,-17.428710000000002,1,-5.47354
6/13/2016,1255.0,-17.428710000000002,1,-5.497779999999999
6/13/2016,1255.0,-17.428710000000002,1,-5.481490000000001
8/3/2016,1363.0,-9.378279999999997,1,-3.178280000000001
8/3/2016,1363.0,-9.378279999999997,1,-2.981189999999998
8/3/2016,1363.0,-9.378279999999997,1,-2.731720000000003
3/20/2016,1058.0,-7.393160000000002,1,-0.9375399999999985
3/20/2016,1058.0,-7.393160000000002,1,-1.090910000000001
3/20/2016,1058.0,-7.393160000000002,1,-0.7924999999999969
7/28/2016,2188.0,-4.518430000000002,1,-5.759689999999999
7/28/2016,2188.0,-4.518430000000002,1,-7.120579999999997
7/28/2016,2188.0,-4.518430000000002,1,-6.972369999999998
6/12/2016,1245.0,-17.5385,1,-4.881680000000003
6/12/2016,1245.0,-17.5385,1,-4.904420000000002
6/12/2016,1245.0,-17.5385,1,-4.88964
8/14/2016,15179.0,-7.90513,1,-5.27449
8/14/2016,15179.0,-7.90513,1,-5.182000000000002
8/14/2016,15179.0,-7.90513,1,-4.981749999999998
6/11/2016,1293.0,-15.958480000000002,1,-4.890419999999999
6/11/2016,1293.0,-15.958480000000002,1,-4.9116
6/11/2016,1293.0,-15.958480000000002,1,-4.898859999999999
7/27/2016,2150.0,-3.7930899999999994,1,-5.962560000000003
7/27/2016,2150.0,-3.7930899999999994,1,-7.4756399999999985
7/27/2016,2150.0,-3.7930899999999994,1,-7.347450000000002
7/26/2016,2112.0,-4.223469999999999,1,-5.594380000000001
7/26/2016,2112.0,-4.223469999999999,1,-7.138939999999998
7/26/2016,2112.0,-4.223469999999999,1,-7.028399999999998
3/6/2016,1200.0,-8.244459999999997,1,-0.7599599999999995
3/6/2016,1200.0,-8.244459999999997,1,-0.6595200000000006
3/6/2016,1200.0,-8.244459999999997,1,-0.7652000000000001
7/25/2016,2102.0,-4.878929999999997,1,-5.083280000000002
7/25/2016,2102.0,-4.878929999999997,1,-6.394889999999997
7/25/2016,2102.0,-4.878929999999997,1,-6.30247
6/5/2016,1483.0,-14.946179999999998,1,-2.637360000000001
6/5/2016,1483.0,-14.946179999999998,1,-2.642960000000002
6/5/2016,1483.0,-14.946179999999998,1,-2.6417100000000033
7/24/2016,2094.0,-5.77675,1,-5.062919999999998
7/24/2016,2094.0,-5.77675,1,-6.086680000000001
7/24/2016,2094.0,-5.77675,1,-6.0213699999999974
6/5/2016,4002.0,-4.998170000000002,1,-3.3109699999999975
6/5/2016,4002.0,-4.998170000000002,1,-3.299190000000003
6/5/2016,4002.0,-4.998170000000002,1,-3.307450000000003
6/6/2016,1340.0,-14.621070000000003,1,-4.024180000000001
6/6/2016,1340.0,-14.621070000000003,1,-4.028739999999999
6/6/2016,1340.0,-14.621070000000003,1,-4.027659999999997
6/4/2016,1502.0,-14.966659999999997,1,-3.4551099999999977
6/4/2016,1502.0,-14.966659999999997,1,-3.46228
6/4/2016,1502.0,-14.966659999999997,1,-3.460099999999997
6/10/2016,1073.0,-16.47412,1,-3.900880000000001
6/10/2016,1073.0,-16.47412,1,-3.9204399999999993
6/10/2016,1073.0,-16.47412,1,-3.909550000000003
7/23/2016,2143.0,-6.07611,1,-4.9020399999999995
7/23/2016,2143.0,-6.07611,1,-5.654499999999999
7/23/2016,2143.0,-6.07611,1,-5.609389999999998
3/17/2016,880.0,-7.967880000000001,1,-6.133830000000003
3/17/2016,880.0,-7.967880000000001,1,-6.244819999999997
3/17/2016,880.0,-7.967880000000001,1,-5.870719999999999
6/7/2016,1000.0,-9.177709999999998,1,-9.15175
6/7/2016,1000.0,-9.177709999999998,1,-9.092480000000002
6/7/2016,1000.0,-9.177709999999998,1,-9.12829
6/3/2016,1471.0,-13.886789999999998,1,-3.674570000000003
6/3/2016,1471.0,-13.886789999999998,1,-3.6831400000000016
6/3/2016,1471.0,-13.886789999999998,1,-3.6799999999999997
7/22/2016,2010.0,-6.930900000000001,1,-4.515140000000002
7/22/2016,2010.0,-6.930900000000001,1,-5.012329999999999
7/22/2016,2010.0,-6.930900000000001,1,-4.981879999999997
6/2/2016,1457.0,-13.50589,1,-3.292900000000003
6/2/2016,1457.0,-13.50589,1,-3.3016000000000005
6/2/2016,1457.0,-13.50589,1,-3.298650000000002
7/21/2016,2083.0,-7.737699999999997,1,-3.794460000000001
7/21/2016,2083.0,-7.737699999999997,1,-4.060279999999999
7/21/2016,2083.0,-7.737699999999997,1,-4.041029999999999
7/20/2016,2050.0,-8.313319999999997,1,-3.7511300000000034
7/20/2016,2050.0,-8.313319999999997,1,-3.8115000000000023
7/20/2016,2050.0,-8.313319999999997,1,-3.804169999999999
4/26/2016,1561.0,-7.52431,1,-7.024389999999997
4/26/2016,1561.0,-7.52431,1,-7.351460000000003
4/26/2016,1561.0,-7.52431,1,-7.063540000000003
6/1/2016,1389.0,-12.925400000000003,1,-4.3093100000000035
6/1/2016,1389.0,-12.925400000000003,1,-4.316749999999999
6/1/2016,1389.0,-12.925400000000003,1,-4.315309999999997
8/19/2016,900.0,-10.276919999999997,1,-5.494309999999999
8/19/2016,900.0,-10.276919999999997,1,-5.540840000000003
8/19/2016,900.0,-10.276919999999997,1,-5.388469999999998
7/19/2016,1953.0,-8.279220000000002,1,-4.6436100000000025
7/19/2016,1953.0,-8.279220000000002,1,-4.564059999999998
7/19/2016,1953.0,-8.279220000000002,1,-4.565350000000002
6/9/2016,812.0,-17.394329999999997,1,-4.012900000000002
6/9/2016,812.0,-17.394329999999997,1,-4.031260000000003
6/9/2016,812.0,-17.394329999999997,1,-4.021729999999998
5/10/2016,1574.0,-1.9498000000000033,1,-1.0360900000000015
5/10/2016,1574.0,-1.9498000000000033,1,-1.1048800000000014
5/10/2016,1574.0,-1.9498000000000033,1,-1.0064399999999978
6/1/2016,1000.0,-9.282789999999999,1,-9.21848
6/1/2016,1000.0,-9.282789999999999,1,-9.156979999999997
6/1/2016,1000.0,-9.282789999999999,1,-9.19847
7/18/2016,1907.0,-7.76023,1,-5.059289999999997
7/18/2016,1907.0,-7.76023,1,-4.973770000000002
7/18/2016,1907.0,-7.76023,1,-4.978990000000003
5/30/2016,4002.0,-6.1236200000000025,1,-5.443950000000001
5/30/2016,4002.0,-6.1236200000000025,1,-5.4380900000000025
5/30/2016,4002.0,-6.1236200000000025,1,-5.44314
5/31/2016,1219.0,-13.942790000000002,1,-4.228859999999997
5/31/2016,1219.0,-13.942790000000002,1,-4.237650000000002
5/31/2016,1219.0,-13.942790000000002,1,-4.235289999999999
8/7/2016,11480.0,-6.990000000000002,1,-4.302770000000002
8/7/2016,11480.0,-6.990000000000002,1,-4.2043800000000005
8/7/2016,11480.0,-6.990000000000002,1,-3.95805
7/17/2016,1885.0,-8.13984,1,-5.061059999999998
7/17/2016,1885.0,-8.13984,1,-4.982669999999999
7/17/2016,1885.0,-8.13984,1,-4.991410000000002
5/30/2016,1199.0,-13.357230000000001,1,-4.14958
5/30/2016,1199.0,-13.357230000000001,1,-4.1597500000000025
5/30/2016,1199.0,-13.357230000000001,1,-4.156329999999997
5/29/2016,1205.0,-13.271639999999998,1,-4.47034
5/29/2016,1205.0,-13.271639999999998,1,-4.4818599999999975
5/29/2016,1205.0,-13.271639999999998,1,-4.477400000000003
7/16/2016,1828.0,-8.202889999999996,1,-5.556420000000003
7/16/2016,1828.0,-8.202889999999996,1,-5.485460000000003
7/16/2016,1828.0,-8.202889999999996,1,-5.497810000000001
2/27/2016,920.0,-5.7165899999999965,1,0.19312999999999647
2/27/2016,920.0,-5.7165899999999965,1,-0.08335000000000292
2/27/2016,920.0,-5.7165899999999965,1,0.20134999999999792
5/28/2016,1190.0,-12.888939999999998,1,-5.890560000000001
5/28/2016,1190.0,-12.888939999999998,1,-5.902679999999997
5/28/2016,1190.0,-12.888939999999998,1,-5.897799999999997
5/27/2016,1239.0,-11.50244,1,-7.112540000000003
5/27/2016,1239.0,-11.50244,1,-7.126899999999999
5/27/2016,1239.0,-11.50244,1,-7.119900000000001
3/24/2016,1335.0,-11.57638,1,1.2257900000000035
3/24/2016,1335.0,-11.57638,1,1.0725300000000004
3/24/2016,1335.0,-11.57638,1,1.183320000000002
7/15/2016,1755.0,-8.765149999999998,1,-5.44605
7/15/2016,1755.0,-8.765149999999998,1,-5.38317
7/15/2016,1755.0,-8.765149999999998,1,-5.39828
5/26/2016,1236.0,-10.306669999999997,1,-8.23735
5/26/2016,1236.0,-10.306669999999997,1,-8.255830000000003
5/26/2016,1236.0,-10.306669999999997,1,-8.244660000000003
6/9/2016,1362.0,-9.710459999999998,1,-6.0640300000000025
6/9/2016,1362.0,-9.710459999999998,1,-6.067830000000001
6/9/2016,1362.0,-9.710459999999998,1,-6.064610000000002
7/31/2016,12742.0,-7.304099999999998,1,-4.145009999999999
7/31/2016,12742.0,-7.304099999999998,1,-4.844239999999999
7/31/2016,12742.0,-7.304099999999998,1,-4.686430000000001
2/15/2016,1000.0,-4.492629999999998,1,-9.257249999999999
2/15/2016,1000.0,-4.492629999999998,1,-9.257240000000003
2/15/2016,1000.0,-4.492629999999998,1,-9.159019999999998
5/25/2016,1181.0,-11.524749999999997,1,-6.559289999999997
5/25/2016,1181.0,-11.524749999999997,1,-6.580109999999998
5/25/2016,1181.0,-11.524749999999997,1,-6.566549999999999
5/24/2016,1232.0,-11.64284,1,-8.081209999999999
5/24/2016,1232.0,-11.64284,1,-8.104379999999999
5/24/2016,1232.0,-11.64284,1,-8.08842
7/14/2016,1608.0,-8.84375,1,-6.329929999999997
7/14/2016,1608.0,-8.84375,1,-6.268259999999998
7/14/2016,1608.0,-8.84375,1,-6.286760000000001
5/24/2016,1000.0,-9.590060000000001,1,-9.576189999999997
5/24/2016,1000.0,-9.590060000000001,1,-9.517040000000001
5/24/2016,1000.0,-9.590060000000001,1,-9.55122
6/8/2016,526.0,-15.610689999999998,1,-6.1218100000000035
6/8/2016,526.0,-15.610689999999998,1,-6.138330000000003
6/8/2016,526.0,-15.610689999999998,1,-6.130949999999999
5/23/2016,1254.0,-11.152970000000003,1,-8.602060000000002
5/23/2016,1254.0,-11.152970000000003,1,-8.629100000000001
5/23/2016,1254.0,-11.152970000000003,1,-8.608510000000003
7/13/2016,1607.0,-7.724710000000002,1,-6.830889999999997
7/13/2016,1607.0,-7.724710000000002,1,-6.775500000000001
7/13/2016,1607.0,-7.724710000000002,1,-6.790770000000002
5/22/2016,1225.0,-12.266840000000002,1,-7.820419999999999
5/22/2016,1225.0,-12.266840000000002,1,-7.850200000000001
5/22/2016,1225.0,-12.266840000000002,1,-7.826300000000003
7/12/2016,1600.0,-7.316940000000002,1,-6.952240000000003
7/12/2016,1600.0,-7.316940000000002,1,-6.90408
7/12/2016,1600.0,-7.316940000000002,1,-6.913220000000003
3/21/2016,1792.0,-6.68224,1,-4.818170000000002
3/21/2016,1792.0,-6.68224,1,-4.9540700000000015
3/21/2016,1792.0,-6.68224,1,-4.860309999999998
5/21/2016,1241.0,-12.076639999999998,1,-7.641689999999997
5/21/2016,1241.0,-12.076639999999998,1,-7.67456
5/21/2016,1241.0,-12.076639999999998,1,-7.647219999999997
5/20/2016,1299.0,-10.963320000000003,1,-8.772390000000001
5/20/2016,1299.0,-10.963320000000003,1,-8.814230000000002
5/20/2016,1299.0,-10.963320000000003,1,-8.777000000000001
8/9/2016,926.0,-10.875320000000002,1,-6.764510000000001
8/9/2016,926.0,-10.875320000000002,1,-6.554250000000003
8/9/2016,926.0,-10.875320000000002,1,-6.288350000000001
7/11/2016,1520.0,-7.418199999999999,1,-7.067529999999998
7/11/2016,1520.0,-7.418199999999999,1,-7.018410000000003
7/11/2016,1520.0,-7.418199999999999,1,-7.026069999999997
5/19/2016,1259.0,-11.55097,1,-8.301180000000002
5/19/2016,1259.0,-11.55097,1,-8.351750000000003
5/19/2016,1259.0,-11.55097,1,-8.304679999999998
7/24/2016,12931.0,-4.427169999999997,1,-7.279910000000001
7/24/2016,12931.0,-4.427169999999997,1,-8.388100000000001
7/24/2016,12931.0,-4.427169999999997,1,-8.378120000000003
5/18/2016,1249.0,-11.85304,1,-7.624499999999998
5/18/2016,1249.0,-11.85304,1,-7.680869999999999
5/18/2016,1249.0,-11.85304,1,-7.627769999999998
5/18/2016,1000.0,-6.646709999999999,1,-12.711239999999997
5/18/2016,1000.0,-6.646709999999999,1,-12.675449999999998
5/18/2016,1000.0,-6.646709999999999,1,-12.68356
5/17/2016,1279.0,-10.564929999999997,1,-7.25441
5/17/2016,1279.0,-10.564929999999997,1,-7.316279999999999
5/17/2016,1279.0,-10.564929999999997,1,-7.2571200000000005
2/15/2016,1342.0,-5.694879999999998,1,-6.4182599999999965
2/15/2016,1342.0,-5.694879999999998,1,-6.53745
2/15/2016,1342.0,-5.694879999999998,1,-6.425690000000003
2/17/2016,1031.0,-5.630769999999998,1,-2.9121700000000033
2/17/2016,1031.0,-5.630769999999998,1,-2.9822599999999966
2/17/2016,1031.0,-5.630769999999998,1,-2.8635299999999972
5/9/2016,6005.0,-7.225369999999998,1,-4.045360000000002
5/9/2016,6005.0,-7.225369999999998,1,-4.155140000000003
5/9/2016,6005.0,-7.225369999999998,1,-4.040329999999997
5/15/2016,3971.0,-5.211120000000001,1,-5.798960000000001
5/15/2016,3971.0,-5.211120000000001,1,-5.859650000000002
5/15/2016,3971.0,-5.211120000000001,1,-5.792369999999998
7/10/2016,1282.0,-8.220089999999999,1,-6.979120000000002
7/10/2016,1282.0,-8.220089999999999,1,-6.929340000000003
7/10/2016,1282.0,-8.220089999999999,1,-6.934440000000002
5/16/2016,1221.0,-10.258580000000002,1,-7.685519999999997
5/16/2016,1221.0,-10.258580000000002,1,-7.754710000000003
5/16/2016,1221.0,-10.258580000000002,1,-7.68721
2/16/2016,800.0,-6.630189999999999,1,-1.6249099999999999
2/16/2016,800.0,-6.630189999999999,1,-1.4592600000000004
2/16/2016,800.0,-6.630189999999999,1,-1.6294200000000032
5/15/2016,1185.0,-11.159129999999998,1,-6.725349999999999
5/15/2016,1185.0,-11.159129999999998,1,-6.803420000000003
5/15/2016,1185.0,-11.159129999999998,1,-6.72663
5/14/2016,1240.0,-10.053089999999997,1,-7.469349999999999
5/14/2016,1240.0,-10.053089999999997,1,-7.557000000000002
5/14/2016,1240.0,-10.053089999999997,1,-7.470820000000003
5/13/2016,1266.0,-8.955649999999999,1,-8.10922
5/13/2016,1266.0,-8.955649999999999,1,-8.20514
5/13/2016,1266.0,-8.955649999999999,1,-8.11085
5/12/2016,1243.0,-8.453949999999999,1,-10.25085
5/12/2016,1243.0,-8.453949999999999,1,-10.354709999999997
5/12/2016,1243.0,-8.453949999999999,1,-10.252719999999997
5/11/2016,1286.0,-10.660919999999997,1,-7.493340000000003
5/11/2016,1286.0,-10.660919999999997,1,-7.604610000000001
5/11/2016,1286.0,-10.660919999999997,1,-7.495489999999997
5/23/2016,2001.0,-7.974249999999998,1,-7.33981
5/23/2016,2001.0,-7.974249999999998,1,-7.354610000000001
5/23/2016,2001.0,-7.974249999999998,1,-7.34507
5/10/2016,1338.0,-8.765929999999997,1,-9.632330000000003
5/10/2016,1338.0,-8.765929999999997,1,-9.751800000000003
5/10/2016,1338.0,-8.765929999999997,1,-9.634709999999998
6/7/2016,280.0,-13.427680000000002,1,-5.930540000000001
6/7/2016,280.0,-13.427680000000002,1,-5.945300000000003
6/7/2016,280.0,-13.427680000000002,1,-5.940269999999998
